"","method","Nt","p0","p1","miss0","miss1"
"2846","RGI",82,0.1,0.4,0,0.1
"2847","RGI",82,0.1,0.4,0,0.2
"2848","RGI",82,0.1,0.4,0,0.3
"2849","RGI",82,0.1,0.4,0,0.4
"2850","RGI",82,0.1,0.4,0,0.5
"2851","RGI",82,0.1,0.4,0.1,0
"2852","RGI",82,0.1,0.4,0.1,0.1
"2853","RGI",82,0.1,0.4,0.1,0.2
"2854","RGI",82,0.1,0.4,0.1,0.3
"2855","RGI",82,0.1,0.4,0.1,0.4
"2856","RGI",82,0.1,0.4,0.1,0.5
"2857","RGI",82,0.1,0.4,0.2,0
"2858","RGI",82,0.1,0.4,0.2,0.1
"2859","RGI",82,0.1,0.4,0.2,0.2
"2860","RGI",82,0.1,0.4,0.2,0.3
"2861","RGI",82,0.1,0.4,0.2,0.4
"2862","RGI",82,0.1,0.4,0.2,0.5
"2863","RGI",82,0.1,0.4,0.3,0
"2864","RGI",82,0.1,0.4,0.3,0.1
"2865","RGI",82,0.1,0.4,0.3,0.2
"2866","RGI",82,0.1,0.4,0.3,0.3
"2867","RGI",82,0.1,0.4,0.3,0.4
"2868","RGI",82,0.1,0.4,0.3,0.5
"2869","RGI",82,0.1,0.4,0.4,0
"2870","RGI",82,0.1,0.4,0.4,0.1
"2871","RGI",82,0.1,0.4,0.4,0.2
"2872","RGI",82,0.1,0.4,0.4,0.3
"2873","RGI",82,0.1,0.4,0.4,0.4
"2874","RGI",82,0.1,0.4,0.4,0.5
"2875","RGI",82,0.1,0.4,0.5,0
"2876","RGI",82,0.1,0.4,0.5,0.1
"2877","RGI",82,0.1,0.4,0.5,0.2
"2878","RGI",82,0.1,0.4,0.5,0.3
"2879","RGI",82,0.1,0.4,0.5,0.4
"2880","RGI",82,0.1,0.4,0.5,0.5
"2881","RGI",254,0.4,0.6,0,0
"2882","RGI",254,0.4,0.6,0,0.1
"2883","RGI",254,0.4,0.6,0,0.2
"2884","RGI",254,0.4,0.6,0,0.3
"2885","RGI",254,0.4,0.6,0,0.4
"2886","RGI",254,0.4,0.6,0,0.5
"2887","RGI",254,0.4,0.6,0.1,0
"2888","RGI",254,0.4,0.6,0.1,0.1
"2889","RGI",254,0.4,0.6,0.1,0.2
"2890","RGI",254,0.4,0.6,0.1,0.3
"2891","RGI",254,0.4,0.6,0.1,0.4
"2892","RGI",254,0.4,0.6,0.1,0.5
"2893","RGI",254,0.4,0.6,0.2,0
"2894","RGI",254,0.4,0.6,0.2,0.1
"2895","RGI",254,0.4,0.6,0.2,0.2
"2896","RGI",254,0.4,0.6,0.2,0.3
"2897","RGI",254,0.4,0.6,0.2,0.4
"2898","RGI",254,0.4,0.6,0.2,0.5
"2899","RGI",254,0.4,0.6,0.3,0
"2900","RGI",254,0.4,0.6,0.3,0.1
"2901","RGI",254,0.4,0.6,0.3,0.2
"2902","RGI",254,0.4,0.6,0.3,0.3
"2903","RGI",254,0.4,0.6,0.3,0.4
"2904","RGI",254,0.4,0.6,0.3,0.5
"2905","RGI",254,0.4,0.6,0.4,0
"2906","RGI",254,0.4,0.6,0.4,0.1
"2907","RGI",254,0.4,0.6,0.4,0.2
"2908","RGI",254,0.4,0.6,0.4,0.3
"2909","RGI",254,0.4,0.6,0.4,0.4
"2910","RGI",254,0.4,0.6,0.4,0.5
"2911","RGI",254,0.4,0.6,0.5,0
"2912","RGI",254,0.4,0.6,0.5,0.1
"2913","RGI",254,0.4,0.6,0.5,0.2
"2914","RGI",254,0.4,0.6,0.5,0.3
"2915","RGI",254,0.4,0.6,0.5,0.4
"2916","RGI",254,0.4,0.6,0.5,0.5
"2917","RGI",82,0.6,0.9,0,0
"2918","RGI",82,0.6,0.9,0,0.1
"2919","RGI",82,0.6,0.9,0,0.2
"2920","RGI",82,0.6,0.9,0,0.3
"2921","RGI",82,0.6,0.9,0,0.4
"2922","RGI",82,0.6,0.9,0,0.5
"2923","RGI",82,0.6,0.9,0.1,0
"2924","RGI",82,0.6,0.9,0.1,0.1
"2925","RGI",82,0.6,0.9,0.1,0.2
"2926","RGI",82,0.6,0.9,0.1,0.3
"2927","RGI",82,0.6,0.9,0.1,0.4
"2928","RGI",82,0.6,0.9,0.1,0.5
"2929","RGI",82,0.6,0.9,0.2,0
"2930","RGI",82,0.6,0.9,0.2,0.1
"2931","RGI",82,0.6,0.9,0.2,0.2
"2932","RGI",82,0.6,0.9,0.2,0.3
"2933","RGI",82,0.6,0.9,0.2,0.4
"2934","RGI",82,0.6,0.9,0.2,0.5
"2935","RGI",82,0.6,0.9,0.3,0
"2936","RGI",82,0.6,0.9,0.3,0.1
"2937","RGI",82,0.6,0.9,0.3,0.2
"2938","RGI",82,0.6,0.9,0.3,0.3
"2939","RGI",82,0.6,0.9,0.3,0.4
"2940","RGI",82,0.6,0.9,0.3,0.5
"2941","RGI",82,0.6,0.9,0.4,0
"2942","RGI",82,0.6,0.9,0.4,0.1
"2943","RGI",82,0.6,0.9,0.4,0.2
"2944","RGI",82,0.6,0.9,0.4,0.3
"2945","RGI",82,0.6,0.9,0.4,0.4
"2946","RGI",82,0.6,0.9,0.4,0.5
"2947","RGI",82,0.6,0.9,0.5,0
"2948","RGI",82,0.6,0.9,0.5,0.1
"2949","RGI",82,0.6,0.9,0.5,0.2
"2950","RGI",82,0.6,0.9,0.5,0.3
"2951","RGI",82,0.6,0.9,0.5,0.4
"2952","RGI",82,0.6,0.9,0.5,0.5
"2953","RGI",162,0.7,0.9,0,0
"2954","RGI",162,0.7,0.9,0,0.1
"2955","RGI",162,0.7,0.9,0,0.2
"2956","RGI",162,0.7,0.9,0,0.3
"2957","RGI",162,0.7,0.9,0,0.4
"2958","RGI",162,0.7,0.9,0,0.5
"2959","RGI",162,0.7,0.9,0.1,0
"2960","RGI",162,0.7,0.9,0.1,0.1
"2961","RGI",162,0.7,0.9,0.1,0.2
"2962","RGI",162,0.7,0.9,0.1,0.3
"2963","RGI",162,0.7,0.9,0.1,0.4
"2964","RGI",162,0.7,0.9,0.1,0.5
"2965","RGI",162,0.7,0.9,0.2,0
"2966","RGI",162,0.7,0.9,0.2,0.1
"2967","RGI",162,0.7,0.9,0.2,0.2
"2968","RGI",162,0.7,0.9,0.2,0.3
"2969","RGI",162,0.7,0.9,0.2,0.4
"2970","RGI",162,0.7,0.9,0.2,0.5
"2971","RGI",162,0.7,0.9,0.3,0
"2972","RGI",162,0.7,0.9,0.3,0.1
"2973","RGI",162,0.7,0.9,0.3,0.2
"2974","RGI",162,0.7,0.9,0.3,0.3
"2975","RGI",162,0.7,0.9,0.3,0.4
"2976","RGI",162,0.7,0.9,0.3,0.5
"2977","RGI",162,0.7,0.9,0.4,0
"2978","RGI",162,0.7,0.9,0.4,0.1
"2979","RGI",162,0.7,0.9,0.4,0.2
"2980","RGI",162,0.7,0.9,0.4,0.3
"2981","RGI",162,0.7,0.9,0.4,0.4
"2982","RGI",162,0.7,0.9,0.4,0.5
"2983","RGI",162,0.7,0.9,0.5,0
"2984","RGI",162,0.7,0.9,0.5,0.1
"2985","RGI",162,0.7,0.9,0.5,0.2
"2986","RGI",162,0.7,0.9,0.5,0.3
"2987","RGI",162,0.7,0.9,0.5,0.4
"2988","RGI",162,0.7,0.9,0.5,0.5
"2989","RGI",526,0.8,0.9,0,0
"2990","RGI",526,0.8,0.9,0,0.1
"2991","RGI",526,0.8,0.9,0,0.2
"2992","RGI",526,0.8,0.9,0,0.3
"2993","RGI",526,0.8,0.9,0,0.4
"2994","RGI",526,0.8,0.9,0,0.5
"2995","RGI",526,0.8,0.9,0.1,0
"2996","RGI",526,0.8,0.9,0.1,0.1
"2997","RGI",526,0.8,0.9,0.1,0.2
"2998","RGI",526,0.8,0.9,0.1,0.3
"2999","RGI",526,0.8,0.9,0.1,0.4
"3000","RGI",526,0.8,0.9,0.1,0.5
"3001","RGI",526,0.8,0.9,0.2,0
"3002","RGI",526,0.8,0.9,0.2,0.1
"3003","RGI",526,0.8,0.9,0.2,0.2
"3004","RGI",526,0.8,0.9,0.2,0.3
"3005","RGI",526,0.8,0.9,0.2,0.4
"3006","RGI",526,0.8,0.9,0.2,0.5
"3007","RGI",526,0.8,0.9,0.3,0
"3008","RGI",526,0.8,0.9,0.3,0.1
"3009","RGI",526,0.8,0.9,0.3,0.2
"3010","RGI",526,0.8,0.9,0.3,0.3
"3011","RGI",526,0.8,0.9,0.3,0.4
"3012","RGI",526,0.8,0.9,0.3,0.5
"3013","RGI",526,0.8,0.9,0.4,0
"3014","RGI",526,0.8,0.9,0.4,0.1
"3015","RGI",526,0.8,0.9,0.4,0.2
"3016","RGI",526,0.8,0.9,0.4,0.3
"3017","RGI",526,0.8,0.9,0.4,0.4
"3018","RGI",526,0.8,0.9,0.4,0.5
"3019","RGI",526,0.8,0.9,0.5,0
"3020","RGI",526,0.8,0.9,0.5,0.1
"3021","RGI",526,0.8,0.9,0.5,0.2
"3022","RGI",526,0.8,0.9,0.5,0.3
"3023","RGI",526,0.8,0.9,0.5,0.4
"3024","RGI",526,0.8,0.9,0.5,0.5
