"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"310","RandUCB",254,0.4,0.6,0.3,0.3,0.811967716535433,0.335200498688604,9
"311","RandUCB",254,0.4,0.6,0.3,0.4,0.801257480314961,0.34472952000624,9
"312","RandUCB",254,0.4,0.6,0.3,0.5,0.791888976377953,0.353790935979198,9
"313","RandUCB",254,0.4,0.6,0.4,0,0.824644881889764,0.306027640957784,9
"314","RandUCB",254,0.4,0.6,0.4,0.1,0.809636220472441,0.32366694818855,9
"315","RandUCB",254,0.4,0.6,0.4,0.2,0.806041732283465,0.331052783840525,9
"316","RandUCB",254,0.4,0.6,0.4,0.3,0.793771653543307,0.343754166056047,9
"317","RandUCB",254,0.4,0.6,0.4,0.4,0.796499606299213,0.343914859685827,9
"318","RandUCB",254,0.4,0.6,0.4,0.5,0.7842,0.354761559504475,9
"319","RandUCB",254,0.4,0.6,0.5,0,0.806422440944882,0.317878071505989,9
"320","RandUCB",254,0.4,0.6,0.5,0.1,0.798573622047244,0.327545202523616,9
