"","method","Nt","p0","p1","miss0","miss1","bias0","bias1","scenario"
"313","CB",254,0.4,0.6,0.4,0,-0.203611586656228,-0.110248297733027,12
"314","CB",254,0.4,0.6,0.4,0.1,-0.204399468691414,-0.107775101942792,12
"315","CB",254,0.4,0.6,0.4,0.2,-0.20533737597474,-0.109686907448467,12
"316","CB",254,0.4,0.6,0.4,0.3,-0.203794061543783,-0.108600731525153,12
"317","CB",254,0.4,0.6,0.4,0.4,-0.20443075606642,-0.109246460110053,12
"318","CB",254,0.4,0.6,0.4,0.5,-0.202412974126482,-0.112131476372007,12
"319","CB",254,0.4,0.6,0.5,0,-0.205664705067869,-0.108093653406483,12
"320","CB",254,0.4,0.6,0.5,0.1,-0.203231146814362,-0.108265953918504,12
"321","CB",254,0.4,0.6,0.5,0.2,-0.203694291838341,-0.108242511276636,12
"322","CB",254,0.4,0.6,0.5,0.3,-0.204674683759723,-0.109343690279829,12
"323","CB",254,0.4,0.6,0.5,0.4,-0.203137778462523,-0.110212413520589,12
"324","CB",254,0.4,0.6,0.5,0.5,-0.205864136512492,-0.109794231638277,12
"325","CB",82,0.6,0.9,0,0,-0.259269426021959,-0.064154833945996,9
"326","CB",82,0.6,0.9,0,0.1,-0.265941443905333,-0.059605247822236,9
"327","CB",82,0.6,0.9,0,0.2,-0.255503353433252,-0.0663712210949605,9
"328","CB",82,0.6,0.9,0,0.3,-0.261905541549531,-0.0628151145395514,9
"329","CB",82,0.6,0.9,0,0.4,-0.262427735379184,-0.0645459948128126,9
"330","CB",82,0.6,0.9,0,0.5,-0.261033381908396,-0.0622725462637987,9
"331","CB",82,0.6,0.9,0.1,0,-0.26264124298734,-0.0625643785770713,9
"332","CB",82,0.6,0.9,0.1,0.1,-0.262058440734571,-0.0639705648005175,9
"333","CB",82,0.6,0.9,0.1,0.2,-0.264182675895616,-0.0614134961740743,9
"334","CB",82,0.6,0.9,0.1,0.3,-0.260318268406177,-0.0628933594753343,9
"335","CB",82,0.6,0.9,0.1,0.4,-0.269128959523065,-0.0588169640004695,9
"336","CB",82,0.6,0.9,0.1,0.5,-0.268351971032247,-0.0626235667370756,9
"337","CB",82,0.6,0.9,0.2,0,-0.253759506206152,-0.0588802268842473,9
"338","CB",82,0.6,0.9,0.2,0.1,-0.261181277360167,-0.0644305596060526,9
"339","CB",82,0.6,0.9,0.2,0.2,-0.260002587398575,-0.0605915463047291,9
"340","CB",82,0.6,0.9,0.2,0.3,-0.25847849120187,-0.0587355691099217,9
"341","CB",82,0.6,0.9,0.2,0.4,-0.257838572021635,-0.0640320622419006,9
"342","CB",82,0.6,0.9,0.2,0.5,-0.262402956586735,-0.0618182491667664,9
"343","CB",82,0.6,0.9,0.3,0,-0.255110032149665,-0.0626849302430441,9
"344","CB",82,0.6,0.9,0.3,0.1,-0.254913752815977,-0.0648925689148835,9
"345","CB",82,0.6,0.9,0.3,0.2,-0.258634271235387,-0.0600973889741246,9
"346","CB",82,0.6,0.9,0.3,0.3,-0.254885142948113,-0.0627781106688765,9
"347","CB",82,0.6,0.9,0.3,0.4,-0.256068169230303,-0.0579236586494487,9
"348","CB",82,0.6,0.9,0.3,0.5,-0.260595430037868,-0.0635457573254922,9
"349","CB",82,0.6,0.9,0.4,0,-0.251717611059126,-0.0572652930528301,9
"350","CB",82,0.6,0.9,0.4,0.1,-0.252432494881071,-0.0608729663834273,9
"351","CB",82,0.6,0.9,0.4,0.2,-0.25798913794701,-0.058654253040439,9
"352","CB",82,0.6,0.9,0.4,0.3,-0.259032262046294,-0.0610370784437928,9
"353","CB",82,0.6,0.9,0.4,0.4,-0.249286843109709,-0.0632584078226235,9
"354","CB",82,0.6,0.9,0.4,0.5,-0.257921644029277,-0.064918501456479,9
"355","CB",82,0.6,0.9,0.5,0,-0.256846829165432,-0.0592885536589592,9
"356","CB",82,0.6,0.9,0.5,0.1,-0.258774830925561,-0.0579772912667135,9
"357","CB",82,0.6,0.9,0.5,0.2,-0.258830565598538,-0.0572918731058232,9
"358","CB",82,0.6,0.9,0.5,0.3,-0.258703246345144,-0.0540095970515904,9
"359","CB",82,0.6,0.9,0.5,0.4,-0.249651546613811,-0.0593604768161743,9
"360","CB",82,0.6,0.9,0.5,0.5,-0.250171283986836,-0.0617126418156596,9
"361","CB",162,0.7,0.9,0,0,-0.235599893265906,-0.0758754402863315,10
"362","CB",162,0.7,0.9,0,0.1,-0.235849021811103,-0.0776343751148173,10
"363","CB",162,0.7,0.9,0,0.2,-0.238668163651222,-0.0741590352260834,10
"364","CB",162,0.7,0.9,0,0.3,-0.244887771825428,-0.073318234214535,10
"365","CB",162,0.7,0.9,0,0.4,-0.246469913659943,-0.0668959765096911,10
"366","CB",162,0.7,0.9,0,0.5,-0.241926931250684,-0.0739427953042845,10
"367","CB",162,0.7,0.9,0.1,0,-0.234493632269935,-0.0760090346497363,10
"368","CB",162,0.7,0.9,0.1,0.1,-0.235556364375491,-0.0745494103961345,10
"369","CB",162,0.7,0.9,0.1,0.2,-0.237961771076784,-0.0732371480133128,10
"370","CB",162,0.7,0.9,0.1,0.3,-0.243204488379963,-0.0729400016436986,10
"371","CB",162,0.7,0.9,0.1,0.4,-0.234322930987417,-0.0782761158431384,10
"372","CB",162,0.7,0.9,0.1,0.5,-0.239233977554282,-0.0712618362126309,10
"373","CB",162,0.7,0.9,0.2,0,-0.235913867902885,-0.0749449520597329,10
"374","CB",162,0.7,0.9,0.2,0.1,-0.23727005108269,-0.0758288071078623,10
"375","CB",162,0.7,0.9,0.2,0.2,-0.228836454404855,-0.0760272372116592,10
"376","CB",162,0.7,0.9,0.2,0.3,-0.240024952286653,-0.0757264511085356,10
"377","CB",162,0.7,0.9,0.2,0.4,-0.238964898422239,-0.0695512320656703,10
"378","CB",162,0.7,0.9,0.2,0.5,-0.235169444904015,-0.0778071329394765,10
"379","CB",162,0.7,0.9,0.3,0,-0.24444151617696,-0.0718756795554607,10
"380","CB",162,0.7,0.9,0.3,0.1,-0.234387881837702,-0.0733624768657501,10
"381","CB",162,0.7,0.9,0.3,0.2,-0.239797035336318,-0.0720346651117018,10
"382","CB",162,0.7,0.9,0.3,0.3,-0.23685087694412,-0.0740769176785719,10
"383","CB",162,0.7,0.9,0.3,0.4,-0.235247173049475,-0.0738413447099705,10
"384","CB",162,0.7,0.9,0.3,0.5,-0.236538190681371,-0.0748183732897818,10
"385","CB",162,0.7,0.9,0.4,0,-0.239485698536663,-0.0731941354441755,10
"386","CB",162,0.7,0.9,0.4,0.1,-0.237438482326643,-0.0743397474347384,10
"387","CB",162,0.7,0.9,0.4,0.2,-0.24262849285018,-0.0736571080258441,10
"388","CB",162,0.7,0.9,0.4,0.3,-0.237310119529378,-0.071010563709455,10
"389","CB",162,0.7,0.9,0.4,0.4,-0.236216354302989,-0.0804636074445744,10
"390","CB",162,0.7,0.9,0.4,0.5,-0.235099774029637,-0.0717795182675151,10
"391","CB",162,0.7,0.9,0.5,0,-0.239582938828629,-0.0732158351077752,10
"392","CB",162,0.7,0.9,0.5,0.1,-0.230695799444913,-0.0759734811714144,10
"393","CB",162,0.7,0.9,0.5,0.2,-0.227341724028209,-0.0781225039283757,10
"394","CB",162,0.7,0.9,0.5,0.3,-0.233765955171571,-0.0759384315280835,10
"395","CB",162,0.7,0.9,0.5,0.4,-0.239173770475913,-0.0774392274853735,10
"396","CB",162,0.7,0.9,0.5,0.5,-0.236657760677203,-0.0733481063368983,10
"397","CB",526,0.8,0.9,0,0,-0.177315728150101,-0.0934571605561546,11
"398","CB",526,0.8,0.9,0,0.1,-0.182060507321623,-0.0925091174390749,11
"399","CB",526,0.8,0.9,0,0.2,-0.181244197377587,-0.0886773597905903,11
"400","CB",526,0.8,0.9,0,0.3,-0.186630219714906,-0.0874898843532702,11
"401","CB",526,0.8,0.9,0,0.4,-0.177740674811018,-0.0870037462552825,11
"402","CB",526,0.8,0.9,0,0.5,-0.176882342416555,-0.0923516633586688,11
"403","CB",526,0.8,0.9,0.1,0,-0.175032115283391,-0.0898128766549433,11
"404","CB",526,0.8,0.9,0.1,0.1,-0.181040001077594,-0.0907500946952873,11
"405","CB",526,0.8,0.9,0.1,0.2,-0.175308775861551,-0.0859507987499629,11
"406","CB",526,0.8,0.9,0.1,0.3,-0.175274431985748,-0.08969018692704,11
"407","CB",526,0.8,0.9,0.1,0.4,-0.178429920823489,-0.0865222096869716,11
"408","CB",526,0.8,0.9,0.1,0.5,-0.175685530151415,-0.0890400753057975,11
"409","CB",526,0.8,0.9,0.2,0,-0.173584380111306,-0.0892282547985208,11
"410","CB",526,0.8,0.9,0.2,0.1,-0.179483657617391,-0.0929704739329016,11
"411","CB",526,0.8,0.9,0.2,0.2,-0.176080742531742,-0.0882080183987694,11
"412","CB",526,0.8,0.9,0.2,0.3,-0.185062416827111,-0.0853897992579985,11
"413","CB",526,0.8,0.9,0.2,0.4,-0.176727049935202,-0.0867442822662015,11
"414","CB",526,0.8,0.9,0.2,0.5,-0.178605401982603,-0.0854376274505037,11
"415","CB",526,0.8,0.9,0.3,0,-0.180856571730228,-0.0815734827219119,11
"416","CB",526,0.8,0.9,0.3,0.1,-0.185144271917138,-0.085654468540923,11
"417","CB",526,0.8,0.9,0.3,0.2,-0.186164873581136,-0.0861736420675046,11
"418","CB",526,0.8,0.9,0.3,0.3,-0.179722504199679,-0.0865607370635798,11
"419","CB",526,0.8,0.9,0.3,0.4,-0.18603296112027,-0.0827147507319488,11
"420","CB",526,0.8,0.9,0.3,0.5,-0.186585023944676,-0.0835496147689608,11
"421","CB",526,0.8,0.9,0.4,0,-0.186287135309732,-0.0860409844211948,11
"422","CB",526,0.8,0.9,0.4,0.1,-0.187470627091243,-0.084848332332546,11
"423","CB",526,0.8,0.9,0.4,0.2,-0.18144210486879,-0.0871228902401089,11
"424","CB",526,0.8,0.9,0.4,0.3,-0.179472833865193,-0.0894600828451925,11
"425","CB",526,0.8,0.9,0.4,0.4,-0.189116834251498,-0.0870565920103599,11
"426","CB",526,0.8,0.9,0.4,0.5,-0.175356965121104,-0.0929651338928738,11
"427","CB",526,0.8,0.9,0.5,0,-0.186400159263735,-0.0851831381181485,11
"428","CB",526,0.8,0.9,0.5,0.1,-0.185603664276488,-0.0880103343343787,11
"429","CB",526,0.8,0.9,0.5,0.2,-0.181625326198194,-0.0844681296650398,11
"430","CB",526,0.8,0.9,0.5,0.3,-0.182899205408226,-0.0931621097599109,11
"431","CB",526,0.8,0.9,0.5,0.4,-0.181354342503324,-0.0902250404289374,11
"432","CB",526,0.8,0.9,0.5,0.5,-0.19034874699759,-0.0842584618045964,11
"433","GI",200,0.1,0.1,0,0,-0.0183001768834667,-0.0193028652776229,1
"434","GI",200,0.1,0.1,0,0.1,-0.0195977112090254,-0.0186392148600072,1
"435","GI",200,0.1,0.1,0,0.2,-0.020055007512307,-0.0171995321555255,1
"436","GI",200,0.1,0.1,0,0.3,-0.0202891908766833,-0.0163039542828908,1
"437","GI",200,0.1,0.1,0,0.4,-0.0211776059217525,-0.0158244446120575,1
"438","GI",200,0.1,0.1,0,0.5,-0.0208237421657557,-0.0155057242515561,1
"439","GI",200,0.1,0.1,0.1,0,-0.0184270536588641,-0.0192304220185251,1
"440","GI",200,0.1,0.1,0.1,0.1,-0.0184916198491915,-0.0191244299277419,1
"441","GI",200,0.1,0.1,0.1,0.2,-0.0183551010062992,-0.0185662590045562,1
"442","GI",200,0.1,0.1,0.1,0.3,-0.0196315681919739,-0.0169384939153291,1
"443","GI",200,0.1,0.1,0.1,0.4,-0.0194770963309481,-0.0169205804920201,1
"444","GI",200,0.1,0.1,0.1,0.5,-0.0210096521700278,-0.0149630453934437,1
"445","GI",200,0.1,0.1,0.2,0,-0.0171789333570649,-0.0193562483223333,1
"446","GI",200,0.1,0.1,0.2,0.1,-0.0187675617252861,-0.0184934120538272,1
"447","GI",200,0.1,0.1,0.2,0.2,-0.0189518200226623,-0.0183922871653454,1
"448","GI",200,0.1,0.1,0.2,0.3,-0.0188590767160068,-0.0174819743032684,1
"449","GI",200,0.1,0.1,0.2,0.4,-0.0200075649986267,-0.0159302174249637,1
"450","GI",200,0.1,0.1,0.2,0.5,-0.0200763205471914,-0.0159839174282812,1
"451","GI",200,0.1,0.1,0.3,0,-0.0172431835061961,-0.0206346890170011,1
"452","GI",200,0.1,0.1,0.3,0.1,-0.0178457259514074,-0.0193050836433631,1
"453","GI",200,0.1,0.1,0.3,0.2,-0.0188285079364632,-0.0184148730457917,1
"454","GI",200,0.1,0.1,0.3,0.3,-0.0187396460002308,-0.0180401544515548,1
"455","GI",200,0.1,0.1,0.3,0.4,-0.0192685749038168,-0.0181053408991921,1
"456","GI",200,0.1,0.1,0.3,0.5,-0.020503246261115,-0.0158579259454955,1
"457","GI",200,0.1,0.1,0.4,0,-0.016830954187685,-0.0206296088947903,1
"458","GI",200,0.1,0.1,0.4,0.1,-0.0168810281387891,-0.0202080811596519,1
"459","GI",200,0.1,0.1,0.4,0.2,-0.0173238589879984,-0.0198295332059076,1
"460","GI",200,0.1,0.1,0.4,0.3,-0.0174454411297177,-0.018700554476222,1
"461","GI",200,0.1,0.1,0.4,0.4,-0.018030488215905,-0.0180545611693056,1
"462","GI",200,0.1,0.1,0.4,0.5,-0.0186779931867715,-0.0169963934904074,1
"463","GI",200,0.1,0.1,0.5,0,-0.0157523460084729,-0.0207474722930052,1
"464","GI",200,0.1,0.1,0.5,0.1,-0.0149877911157319,-0.0204496237353583,1
"465","GI",200,0.1,0.1,0.5,0.2,-0.0156509964840758,-0.0196451001981913,1
"466","GI",200,0.1,0.1,0.5,0.3,-0.0158763777889657,-0.0197217520491459,1
"467","GI",200,0.1,0.1,0.5,0.4,-0.0172536380515257,-0.0184605374176865,1
"468","GI",200,0.1,0.1,0.5,0.5,-0.0178990175354495,-0.018022082494111,1
"469","GI",200,0.3,0.3,0,0,-0.0540608797339413,-0.0540743119514614,2
"470","GI",200,0.3,0.3,0,0.1,-0.0561555796143999,-0.0527868543504577,2
"471","GI",200,0.3,0.3,0,0.2,-0.0570350770930473,-0.0504989365867067,2
"472","GI",200,0.3,0.3,0,0.3,-0.0569564817204717,-0.0517090984957216,2
"473","GI",200,0.3,0.3,0,0.4,-0.0577142213556517,-0.052081698209699,2
"474","GI",200,0.3,0.3,0,0.5,-0.0585441755414711,-0.0490644034020868,2
"475","GI",200,0.3,0.3,0.1,0,-0.0527271316407132,-0.0546305584088517,2
"476","GI",200,0.3,0.3,0.1,0.1,-0.0571134885567264,-0.0552171016161216,2
"477","GI",200,0.3,0.3,0.1,0.2,-0.0532416694075841,-0.0556324920391129,2
"478","GI",200,0.3,0.3,0.1,0.3,-0.0557126195692767,-0.0529631629435572,2
"479","GI",200,0.3,0.3,0.1,0.4,-0.0542409170923681,-0.0525460790080057,2
"480","GI",200,0.3,0.3,0.1,0.5,-0.0587355942561417,-0.0503881311563418,2
"481","GI",200,0.3,0.3,0.2,0,-0.0530585294073119,-0.0545664042224515,2
"482","GI",200,0.3,0.3,0.2,0.1,-0.0556606073713357,-0.054096509383047,2
"483","GI",200,0.3,0.3,0.2,0.2,-0.0539873869346833,-0.0564248417115126,2
"484","GI",200,0.3,0.3,0.2,0.3,-0.0563871739294388,-0.0531920410817838,2
"485","GI",200,0.3,0.3,0.2,0.4,-0.0558588028646131,-0.0515219092326263,2
"486","GI",200,0.3,0.3,0.2,0.5,-0.0575345282527225,-0.0511953705853271,2
"487","GI",200,0.3,0.3,0.3,0,-0.0537549242323434,-0.0554167041338891,2
"488","GI",200,0.3,0.3,0.3,0.1,-0.0532975200177473,-0.0555591471166695,2
"489","GI",200,0.3,0.3,0.3,0.2,-0.0537092487830689,-0.0551213886294426,2
"490","GI",200,0.3,0.3,0.3,0.3,-0.0549428749492231,-0.0535117300704624,2
"491","GI",200,0.3,0.3,0.3,0.4,-0.0573427715634671,-0.055629957704795,2
"492","GI",200,0.3,0.3,0.3,0.5,-0.0540297822847084,-0.0546127962691861,2
"493","GI",200,0.3,0.3,0.4,0,-0.0505068295869464,-0.0576666929897095,2
"494","GI",200,0.3,0.3,0.4,0.1,-0.049745925816354,-0.058544820962535,2
"495","GI",200,0.3,0.3,0.4,0.2,-0.0539035686489096,-0.0556701785514387,2
"496","GI",200,0.3,0.3,0.4,0.3,-0.0533580520103004,-0.056041465081493,2
"497","GI",200,0.3,0.3,0.4,0.4,-0.0537643543887979,-0.0535664274772453,2
"498","GI",200,0.3,0.3,0.4,0.5,-0.054470922281006,-0.0524742483864918,2
"499","GI",200,0.3,0.3,0.5,0,-0.0489922922588154,-0.0586782037621131,2
"500","GI",200,0.3,0.3,0.5,0.1,-0.0496329776629636,-0.0577416740647967,2
"501","GI",200,0.3,0.3,0.5,0.2,-0.0514295911947699,-0.0573694659923123,2
"502","GI",200,0.3,0.3,0.5,0.3,-0.0506373528966333,-0.0548969848621314,2
"503","GI",200,0.3,0.3,0.5,0.4,-0.0523798679213265,-0.0534822114899729,2
"504","GI",200,0.3,0.3,0.5,0.5,-0.0549646224240672,-0.0515074658245425,2
"505","GI",200,0.5,0.5,0,0,-0.092517546255961,-0.0935113826039121,3
"506","GI",200,0.5,0.5,0,0.1,-0.0942087422338387,-0.0908467388450738,3
"507","GI",200,0.5,0.5,0,0.2,-0.0931996342698428,-0.0892095872301661,3
"508","GI",200,0.5,0.5,0,0.3,-0.0953189798917042,-0.0909900205231527,3
"509","GI",200,0.5,0.5,0,0.4,-0.0956039400807634,-0.0898480972659826,3
"510","GI",200,0.5,0.5,0,0.5,-0.0954699890672264,-0.086351682409941,3
"511","GI",200,0.5,0.5,0.1,0,-0.0890701814322451,-0.0927969937798909,3
"512","GI",200,0.5,0.5,0.1,0.1,-0.0925137365553934,-0.0930600453561336,3
"513","GI",200,0.5,0.5,0.1,0.2,-0.0947214587765375,-0.091398148051621,3
"514","GI",200,0.5,0.5,0.1,0.3,-0.0937280475089999,-0.0905252509129808,3
"515","GI",200,0.5,0.5,0.1,0.4,-0.097905381903533,-0.0878156908041922,3
"516","GI",200,0.5,0.5,0.1,0.5,-0.0964985437360184,-0.0892489573039799,3
"517","GI",200,0.5,0.5,0.2,0,-0.0886084110891377,-0.0950613058229071,3
"518","GI",200,0.5,0.5,0.2,0.1,-0.0910705442612224,-0.0938776644337186,3
"519","GI",200,0.5,0.5,0.2,0.2,-0.0908456875176714,-0.0915871056991604,3
"520","GI",200,0.5,0.5,0.2,0.3,-0.0967002947622541,-0.0900340055368756,3
"521","GI",200,0.5,0.5,0.2,0.4,-0.0947941007430743,-0.0901059059576813,3
"522","GI",200,0.5,0.5,0.2,0.5,-0.0934741502899994,-0.0884074290651826,3
"523","GI",200,0.5,0.5,0.3,0,-0.0911867706312052,-0.093628605474698,3
"524","GI",200,0.5,0.5,0.3,0.1,-0.0899936971270964,-0.0938104435987847,3
"525","GI",200,0.5,0.5,0.3,0.2,-0.0885674430491973,-0.0960195544001344,3
"526","GI",200,0.5,0.5,0.3,0.3,-0.0949457642076373,-0.0901905028356186,3
"527","GI",200,0.5,0.5,0.3,0.4,-0.0932319041613314,-0.0921513124860815,3
"528","GI",200,0.5,0.5,0.3,0.5,-0.0949950733491551,-0.0913436836338412,3
"529","GI",200,0.5,0.5,0.4,0,-0.091507723246658,-0.0938160508608243,3
"530","GI",200,0.5,0.5,0.4,0.1,-0.0904555172571007,-0.0964709972915032,3
"531","GI",200,0.5,0.5,0.4,0.2,-0.0926158533342863,-0.0942439777662318,3
"532","GI",200,0.5,0.5,0.4,0.3,-0.089717026602345,-0.0936215207545851,3
"533","GI",200,0.5,0.5,0.4,0.4,-0.0931209397855775,-0.0942428734564063,3
"534","GI",200,0.5,0.5,0.4,0.5,-0.0938171611988022,-0.0915679628009938,3
"535","GI",200,0.5,0.5,0.5,0,-0.0850109040956031,-0.0987069643201389,3
"536","GI",200,0.5,0.5,0.5,0.1,-0.0886664636160376,-0.0950335015564036,3
"537","GI",200,0.5,0.5,0.5,0.2,-0.0898121850566376,-0.0952910273372661,3
"538","GI",200,0.5,0.5,0.5,0.3,-0.0910499780688536,-0.0953353229516892,3
"539","GI",200,0.5,0.5,0.5,0.4,-0.0901666301119121,-0.0930334804717661,3
"540","GI",200,0.5,0.5,0.5,0.5,-0.0918396566251619,-0.0927554104233461,3
"541","GI",200,0.7,0.7,0,0,-0.146641029171556,-0.147419624105568,4
"542","GI",200,0.7,0.7,0,0.1,-0.144050457222458,-0.146833433587925,4
"543","GI",200,0.7,0.7,0,0.2,-0.149688501462353,-0.143788693467646,4
"544","GI",200,0.7,0.7,0,0.3,-0.148137626451114,-0.143014172834642,4
"545","GI",200,0.7,0.7,0,0.4,-0.148952840035598,-0.143028693522352,4
"546","GI",200,0.7,0.7,0,0.5,-0.150543932514525,-0.140309598651954,4
"547","GI",200,0.7,0.7,0.1,0,-0.143897594418149,-0.148026299343578,4
"548","GI",200,0.7,0.7,0.1,0.1,-0.147406688114212,-0.144570359531033,4
"549","GI",200,0.7,0.7,0.1,0.2,-0.143625229116487,-0.145087239170069,4
"550","GI",200,0.7,0.7,0.1,0.3,-0.145331270062579,-0.143941928397143,4
"551","GI",200,0.7,0.7,0.1,0.4,-0.15108141229732,-0.140765697964204,4
"552","GI",200,0.7,0.7,0.1,0.5,-0.15438212255009,-0.14306566688785,4
"553","GI",200,0.7,0.7,0.2,0,-0.14361796685497,-0.146107659034401,4
"554","GI",200,0.7,0.7,0.2,0.1,-0.147031292017286,-0.145099492192598,4
"555","GI",200,0.7,0.7,0.2,0.2,-0.145913922265111,-0.145237245332826,4
"556","GI",200,0.7,0.7,0.2,0.3,-0.145692058951746,-0.144298628213135,4
"557","GI",200,0.7,0.7,0.2,0.4,-0.148721312286107,-0.142514971856716,4
"558","GI",200,0.7,0.7,0.2,0.5,-0.153099319855533,-0.139039473159681,4
"559","GI",200,0.7,0.7,0.3,0,-0.141219947061078,-0.151046343612589,4
"560","GI",200,0.7,0.7,0.3,0.1,-0.145046777080747,-0.14810667666115,4
"561","GI",200,0.7,0.7,0.3,0.2,-0.148176020201602,-0.146873183815753,4
"562","GI",200,0.7,0.7,0.3,0.3,-0.150276585031086,-0.1489669465088,4
"563","GI",200,0.7,0.7,0.3,0.4,-0.14992060271405,-0.145214228055523,4
"564","GI",200,0.7,0.7,0.3,0.5,-0.150872825244395,-0.14363208852118,4
"565","GI",200,0.7,0.7,0.4,0,-0.145124660538382,-0.152041493090219,4
"566","GI",200,0.7,0.7,0.4,0.1,-0.143349887591196,-0.147216951367107,4
"567","GI",200,0.7,0.7,0.4,0.2,-0.151596442306497,-0.145420220957554,4
"568","GI",200,0.7,0.7,0.4,0.3,-0.145337174694625,-0.146773713986395,4
"569","GI",200,0.7,0.7,0.4,0.4,-0.148634242993016,-0.146594499969268,4
"570","GI",200,0.7,0.7,0.4,0.5,-0.150553658817507,-0.152184271513826,4
"571","GI",200,0.7,0.7,0.5,0,-0.140981313077218,-0.154061964887811,4
"572","GI",200,0.7,0.7,0.5,0.1,-0.14425340704545,-0.153983722541756,4
"573","GI",200,0.7,0.7,0.5,0.2,-0.141942998989265,-0.156231120204418,4
"574","GI",200,0.7,0.7,0.5,0.3,-0.147430346811117,-0.153576078281611,4
"575","GI",200,0.7,0.7,0.5,0.4,-0.144285900333295,-0.151834121684706,4
"576","GI",200,0.7,0.7,0.5,0.5,-0.146452803757661,-0.148150618202732,4
"577","GI",200,0.9,0.9,0,0,-0.145419233930008,-0.138208641921888,5
"578","GI",200,0.9,0.9,0,0.1,-0.137561733855368,-0.141443956471679,5
"579","GI",200,0.9,0.9,0,0.2,-0.141262326016449,-0.143144628886892,5
"580","GI",200,0.9,0.9,0,0.3,-0.145421077619771,-0.139292708897447,5
"581","GI",200,0.9,0.9,0,0.4,-0.143323171978157,-0.134387739297605,5
"582","GI",200,0.9,0.9,0,0.5,-0.141815012932688,-0.137948693415754,5
"583","GI",200,0.9,0.9,0.1,0,-0.140025698098281,-0.137124557843829,5
"584","GI",200,0.9,0.9,0.1,0.1,-0.138410163034498,-0.133121300097452,5
"585","GI",200,0.9,0.9,0.1,0.2,-0.137071750439033,-0.13428173938734,5
"586","GI",200,0.9,0.9,0.1,0.3,-0.137767462140353,-0.141378406531336,5
"587","GI",200,0.9,0.9,0.1,0.4,-0.139451567734391,-0.132315864338584,5
"588","GI",200,0.9,0.9,0.1,0.5,-0.13953697587534,-0.132286033194529,5
"589","GI",200,0.9,0.9,0.2,0,-0.137152616821554,-0.138220365311178,5
"590","GI",200,0.9,0.9,0.2,0.1,-0.142263824315073,-0.13653881036087,5
"591","GI",200,0.9,0.9,0.2,0.2,-0.136953006839236,-0.141370100682417,5
"592","GI",200,0.9,0.9,0.2,0.3,-0.138743131544878,-0.13866655648462,5
"593","GI",200,0.9,0.9,0.2,0.4,-0.138352293443906,-0.140906457809988,5
"594","GI",200,0.9,0.9,0.2,0.5,-0.136457352609559,-0.136293473576199,5
"595","GI",200,0.9,0.9,0.3,0,-0.133852190304651,-0.142009386256234,5
"596","GI",200,0.9,0.9,0.3,0.1,-0.135227774180496,-0.137987936582676,5
"597","GI",200,0.9,0.9,0.3,0.2,-0.137645882952405,-0.141331448673739,5
"598","GI",200,0.9,0.9,0.3,0.3,-0.136435674749036,-0.138672166979054,5
"599","GI",200,0.9,0.9,0.3,0.4,-0.138420131163599,-0.135628501419556,5
"600","GI",200,0.9,0.9,0.3,0.5,-0.139170000985534,-0.138281473329811,5
"601","GI",200,0.9,0.9,0.4,0,-0.138567213342212,-0.136839001031446,5
"602","GI",200,0.9,0.9,0.4,0.1,-0.133468297355259,-0.137641230223483,5
"603","GI",200,0.9,0.9,0.4,0.2,-0.13596436242572,-0.138759027842899,5
"604","GI",200,0.9,0.9,0.4,0.3,-0.138913414456523,-0.140798975810312,5
"605","GI",200,0.9,0.9,0.4,0.4,-0.137366589008202,-0.140006905940311,5
"606","GI",200,0.9,0.9,0.4,0.5,-0.138073647386356,-0.135241687702698,5
"607","GI",200,0.9,0.9,0.5,0,-0.131679844443775,-0.141403948942234,5
"608","GI",200,0.9,0.9,0.5,0.1,-0.132172245364884,-0.137083494952821,5
"609","GI",200,0.9,0.9,0.5,0.2,-0.14029219564016,-0.138376878163786,5
"610","GI",200,0.9,0.9,0.5,0.3,-0.138393653712721,-0.14057490711731,5
"611","GI",200,0.9,0.9,0.5,0.4,-0.136851888522914,-0.137714602627633,5
"612","GI",200,0.9,0.9,0.5,0.5,-0.139120604602148,-0.138165250031386,5
"613","GI",526,0.1,0.2,0,0,-0.0320491231473252,-0.00330574698143712,6
"614","GI",526,0.1,0.2,0,0.1,-0.0326641348891767,-0.00321137345057487,6
"615","GI",526,0.1,0.2,0,0.2,-0.0324402349996531,-0.00276213547648327,6
"616","GI",526,0.1,0.2,0,0.3,-0.0322261851334464,-0.00273100609370297,6
"617","GI",526,0.1,0.2,0,0.4,-0.0336386556163216,-0.00298544481795984,6
"618","GI",526,0.1,0.2,0,0.5,-0.0327510401586895,-0.00314090050896859,6
"619","GI",526,0.1,0.2,0.1,0,-0.0328023610643158,-0.00315239769033535,6
"620","GI",526,0.1,0.2,0.1,0.1,-0.0327544249618825,-0.00349545580941379,6
"621","GI",526,0.1,0.2,0.1,0.2,-0.0333194470651034,-0.0032578671389358,6
"622","GI",526,0.1,0.2,0.1,0.3,-0.0333204350291275,-0.00355936870910203,6
"623","GI",526,0.1,0.2,0.1,0.4,-0.0320836575065301,-0.0042973634321076,6
"624","GI",526,0.1,0.2,0.1,0.5,-0.0334110939710885,-0.00364803258928745,6
"625","GI",526,0.1,0.2,0.2,0,-0.0310139672488922,-0.00395587073428558,6
"626","GI",526,0.1,0.2,0.2,0.1,-0.0323002258094491,-0.00349945154943704,6
